workload_id,snr_db,frame,algorithm_id,noise_model,capture_start_seconds,capture_stop_seconds,snapshot_index,snapshot_seconds,replay_support_end_seconds,frame_duration_seconds,bit_errors,success,decode_failure,selected_source,selection_reason,standard_crc_valid,rescue_executed,rescue_is_gradient,rescue_crc_valid,gradient_checkpoints,selected_iteration,optimized_variables,partial_fft_parts,partial_fft_bands
red2:lane2:snr0.0:seed4:frame1,0.0,1,cwz_joint,awgn,0.0,32.0,1,0.0,1.0355208333333332,0.9933333333333333,1116,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame2,0.0,2,cwz_joint,awgn,0.0,32.0,96,0.9895833333333334,2.0251041666666665,0.9933333333333333,1207,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame3,0.0,3,cwz_joint,awgn,0.0,32.0,190,1.96875,3.004270833333333,0.9933333333333333,1247,false,false,standard,standard_fallback,false,true,true,false,9,6,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame4,0.0,4,cwz_joint,awgn,0.0,32.0,285,2.9583333333333335,3.993854166666667,0.9933333333333333,1083,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame5,0.0,5,cwz_joint,awgn,0.0,32.0,385,4.0,5.035520833333333,0.9933333333333333,1109,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame6,0.0,6,cwz_joint,awgn,0.0,32.0,480,4.989583333333333,6.025104166666666,0.9933333333333333,1281,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame7,0.0,7,cwz_joint,awgn,0.0,32.0,574,5.96875,7.004270833333333,0.9933333333333333,1232,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame8,0.0,8,cwz_joint,awgn,0.0,32.0,669,6.958333333333333,7.993854166666666,0.9933333333333333,1098,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame9,0.0,9,cwz_joint,awgn,0.0,32.0,769,8.0,9.035520833333333,0.9933333333333333,1160,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame10,0.0,10,cwz_joint,awgn,0.0,32.0,864,8.989583333333334,10.025104166666667,0.9933333333333333,1135,false,false,standard,standard_fallback,false,true,true,false,9,6,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame11,0.0,11,cwz_joint,awgn,0.0,32.0,958,9.96875,11.004270833333333,0.9933333333333333,1214,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame12,0.0,12,cwz_joint,awgn,0.0,32.0,1053,10.958333333333334,11.993854166666667,0.9933333333333333,1105,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame13,0.0,13,cwz_joint,awgn,0.0,32.0,1153,12.0,13.035520833333333,0.9933333333333333,1164,false,false,standard,standard_fallback,false,true,true,false,9,4,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame14,0.0,14,cwz_joint,awgn,0.0,32.0,1248,12.989583333333334,14.025104166666667,0.9933333333333333,1157,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame15,0.0,15,cwz_joint,awgn,0.0,32.0,1342,13.96875,15.004270833333333,0.9933333333333333,1261,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame16,0.0,16,cwz_joint,awgn,0.0,32.0,1437,14.958333333333334,15.993854166666667,0.9933333333333333,1270,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame17,0.0,17,cwz_joint,awgn,0.0,32.0,1537,16.0,17.035520833333333,0.9933333333333333,1112,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame18,0.0,18,cwz_joint,awgn,0.0,32.0,1632,16.989583333333332,18.025104166666665,0.9933333333333333,1080,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame19,0.0,19,cwz_joint,awgn,0.0,32.0,1726,17.96875,19.004270833333333,0.9933333333333333,1346,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame20,0.0,20,cwz_joint,awgn,0.0,32.0,1821,18.958333333333332,19.993854166666665,0.9933333333333333,1154,false,false,standard,standard_fallback,false,true,true,false,9,6,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame21,0.0,21,cwz_joint,awgn,0.0,32.0,1921,20.0,21.035520833333333,0.9933333333333333,1157,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame22,0.0,22,cwz_joint,awgn,0.0,32.0,2016,20.989583333333332,22.025104166666665,0.9933333333333333,1113,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame23,0.0,23,cwz_joint,awgn,0.0,32.0,2110,21.96875,23.004270833333333,0.9933333333333333,1173,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame24,0.0,24,cwz_joint,awgn,0.0,32.0,2205,22.958333333333332,23.993854166666665,0.9933333333333333,1224,false,false,standard,standard_fallback,false,true,true,false,9,6,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame25,0.0,25,cwz_joint,awgn,0.0,32.0,2305,24.0,25.035520833333333,0.9933333333333333,1241,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame26,0.0,26,cwz_joint,awgn,0.0,32.0,2400,24.989583333333332,26.025104166666665,0.9933333333333333,1194,false,false,standard,standard_fallback,false,true,true,false,9,5,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame27,0.0,27,cwz_joint,awgn,0.0,32.0,2494,25.96875,27.004270833333333,0.9933333333333333,1180,false,false,standard,standard_fallback,false,true,true,false,9,3,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame28,0.0,28,cwz_joint,awgn,0.0,32.0,2589,26.958333333333332,27.993854166666665,0.9933333333333333,1221,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame29,0.0,29,cwz_joint,awgn,0.0,32.0,2689,28.0,29.035520833333333,0.9933333333333333,1188,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame30,0.0,30,cwz_joint,awgn,0.0,32.0,2784,28.989583333333332,30.025104166666665,0.9933333333333333,1160,false,false,standard,standard_fallback,false,true,true,false,9,7,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame31,0.0,31,cwz_joint,awgn,0.0,32.0,2878,29.96875,31.004270833333333,0.9933333333333333,1212,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame32,0.0,32,cwz_joint,awgn,0.0,32.0,2973,30.958333333333332,31.993854166666665,0.9933333333333333,1106,false,false,standard,standard_fallback,false,true,true,false,9,8,C+W+z,4,16
red2:lane2:snr0.0:seed4:frame1,0.0,1,profiled_cz,awgn,0.0,32.0,1,0.0,1.0355208333333332,0.9933333333333333,1116,false,false,standard,standard_fallback,false,true,true,false,9,6,C+z,4,16
red2:lane2:snr0.0:seed4:frame2,0.0,2,profiled_cz,awgn,0.0,32.0,96,0.9895833333333334,2.0251041666666665,0.9933333333333333,1207,false,false,standard,standard_fallback,false,true,true,false,9,1,C+z,4,16
